ds,yhat,yhat_lower,yhat_upper
2014-01-13,30.979576524154545,20.701960883968756,41.695476360485635
2014-01-14,31.151138102551407,20.2482179990713,41.02130232962764
2014-01-15,31.458409175984013,20.833370023370986,41.66618809243278
2014-01-16,31.304393142823287,21.520855945300514,42.148468074293305
2014-01-17,30.912667038235533,19.18460336050869,41.84882503398842
2014-01-18,31.015884190734177,20.37280532774452,41.71888028572501
2014-01-20,30.114565535395826,19.564594180360146,40.61064070393589
2014-01-21,30.104821036430874,19.750408362888525,40.37276786162138
2014-01-22,30.23580230104887,19.687784539616473,40.15282483686029
2014-01-23,29.913147697875623,19.117758228754894,40.13231583862243
2014-01-24,29.362918890623185,18.97370175950631,40.93776976301619
2014-01-25,29.32004790255505,18.823045470767287,39.99668926961861
2014-01-27,28.171582804945043,17.56948548338149,38.723575323011964
2014-01-28,28.063881904403136,16.95218633289747,38.51471930358625
2014-01-29,28.115458652078367,17.369740064292458,39.035282696707185
2014-01-30,27.73257698152418,16.954804070490617,38.74454700651675
2014-01-31,27.141525874563445,16.86985543179145,37.59770594004244
2014-02-01,27.077066046016046,16.425000644467787,37.74412061534951
2014-02-03,25.940512223179283,15.712948083773574,37.46523143884295
2014-02-04,25.864109386062584,14.380635996916443,36.558744374367905
2014-02-05,25.961878582825275,15.395346332006826,35.62020352789959
2014-02-06,25.638246315319982,14.709207443526244,36.22391625233633
2014-02-07,25.117453533559903,14.512535084709025,35.71585335080442
2014-02-08,25.132057309035236,14.350287342629304,35.844222325395506
2014-02-10,24.170805393669596,14.101293484205666,34.75181026900624
2014-02-11,24.185987215207845,13.268402633023781,34.63543161337085
2014-02-12,24.374957880794483,13.41536298973742,34.96210874389953
2014-02-13,24.140047192262458,13.188681192614487,34.82818055634062
2014-02-14,23.703587692813286,13.022680540395104,34.88566865192717
2014-02-15,23.796461638074636,13.247519988410362,35.1847877731724
2014-02-17,22.96825125707763,12.960026821722355,32.98103877465454
2014-02-18,23.0363269232795,11.829160295818905,33.671990781715024
2014-02-19,23.268407360490425,12.423542080329259,34.312769266791875
2014-02-20,23.066721169622173,12.75855510182236,34.74665965453864
2014-02-21,22.65383259909677,12.442313419120747,32.56760146736493
2014-02-22,22.761172972709762,11.968485362398255,33.91022079435892
2014-02-24,21.93821230162653,11.076787809447756,31.753373159771773
2014-02-25,21.999504487199985,10.713246801439832,32.4989121289344
2014-02-26,22.220472239199445,11.182729387431582,32.25510417127372
2014-02-27,22.004976571637005,11.856086257552562,32.11079799221744
2014-02-28,21.57729090346251,11.35884467640915,32.101066534449416
2014-03-01,21.67057894154178,11.549943961868717,32.23970600706014
2014-03-03,20.82847355154123,9.984878101560032,30.969217968243484
2014-03-04,20.88777701453075,10.918680672478636,31.24986498826642
2014-03-05,21.1136217487089,10.921481263300775,32.43222044780649
2014-03-06,20.910964135342738,10.19299023844965,31.38449257585366
2014-03-07,20.50492399827321,10.09547873210818,30.441928548037065
2014-03-08,20.629236918569603,10.201148161125786,30.80743947282733
2014-03-10,19.878137316961123,8.715957391108562,30.5629012176972
2014-03-11,19.99707715901082,9.663705022020928,30.16290825924684
2014-03-12,20.291256087633904,9.602182189559818,30.766383778141407
2014-03-13,20.164736270497677,9.992204947451713,30.330860696838737
2014-03-14,19.841489886811985,9.20529794344976,31.00280456446473
2014-03-15,20.053882398178878,9.434149705968125,30.825335807502093
2014-03-17,19.488433669381575,9.502104682485266,30.52267521807647
2014-03-18,19.70144892473447,8.704582898091235,30.525175657415616
2014-03-19,20.08809133857387,9.67170039356368,29.887565746218748
2014-03-20,20.050576596657944,10.077271889335563,30.418011129034657
2014-03-21,19.81107932530175,8.607595247867273,30.350516482191637
2014-03-22,20.100263875239293,9.229098876168667,30.45105055172941
2014-03-24,19.66146959017471,8.576538294750659,30.55508242633631
2014-03-25,19.921807725339125,9.883654053287895,31.133727537304164
2014-03-26,20.34380183799099,10.578838195778884,31.037844385879755
2014-03-27,20.329022399511054,9.850479762230073,30.849297562035154
2014-03-28,20.09928361387223,9.587190846776117,30.876824746756526
2014-03-29,20.385182053256976,9.390419768512807,30.374137292142564
2014-03-31,19.90186714508017,8.624929288203651,29.92483767561141
2014-04-01,20.122262062072004,9.384577120335216,30.93275506102202
2014-04-02,20.493814681669356,10.25541632496181,30.301214242643123
2014-04-03,20.419346936801418,9.707867370584243,30.869471141865095
2014-04-04,20.12211305844984,9.825176912908455,30.75662949902326
2014-04-05,20.334301040771713,9.704351604551837,30.34546576564005
2014-04-07,19.69179736243571,9.389888727269026,30.55273449592104
2014-04-08,19.83028102957884,9.316566878083394,30.635245119010023
2014-04-09,20.120754657685232,9.37464171348754,30.01823206817613
2014-04-11,19.596166690136265,8.338850776426238,29.326909674389036
2014-04-12,19.739651695168906,9.328419799535634,30.54147881857653
2014-04-14,18.98178984342498,7.986846809717174,29.4518087400305
2014-04-16,19.33121413176926,8.145840214450113,29.209473440063963
2014-04-17,19.153448425893966,8.161948086832249,30.382766123146304
2014-04-18,18.767445035052994,8.385486340929152,29.16703128848649
2014-04-19,18.906853149062023,7.808624950230165,29.443628349029577
2014-04-21,18.17064004164416,7.540929797233127,28.527396015919205
2014-04-22,18.289130546202294,7.837970534525675,28.38607263261169
2014-04-23,18.577482473977298,7.714551291517191,29.12824449379719
2014-04-24,18.43973757403271,7.887691784806291,28.594027087373878
2014-04-25,18.09992550539347,7.136830452789846,28.514129070439722
2014-04-26,18.290565081669463,7.547952675424426,28.77639095556555
2014-04-28,17.66722772376368,6.890033366131801,27.527267757125017
2014-04-29,17.845009647612766,6.696466864736021,28.185131541739825
2014-04-30,18.19304643935706,7.968243867962963,28.442905221636362
2014-05-02,17.831947438858013,8.172172354257917,28.319015219114327
2014-05-03,18.077571377205437,7.0905181505598005,28.230013212619102
2014-05-05,17.55417991282719,7.023996121181704,27.255438855776
2014-05-06,17.775927508608298,7.367975594079799,27.752684887946362
2014-05-07,18.163502891066805,8.019695882117821,28.21812940773266
2014-05-08,18.119763104523365,7.269065478668322,28.625836901979667
2014-05-09,17.867784150562144,7.582681783301791,29.19410815978789
2014-05-10,18.139370497995028,7.787125242547827,29.276993321885566
2014-05-12,17.655606784893585,6.630071901887094,27.875753004570257
2014-05-13,17.89176019613639,8.1191090902255,28.471488219144113
2014-05-14,18.29074206608189,8.394295693736327,28.56398701104083
2014-05-15,18.255919900712428,8.373284106075687,28.939385578027085
2014-05-16,18.010902220101727,7.188570825907711,28.0742440460893
2014-05-17,18.288029989068527,8.174440799225437,28.52022492212655
2014-05-19,17.813156802644468,7.324514196893382,28.36473649184456
2014-05-20,18.053610973318087,6.799436257678058,28.614984658415725
2014-05-21,18.457354077228555,7.973781935858152,28.839856153594923
2014-05-22,18.42810030563309,8.756912538658055,28.770265075790746
2014-05-23,18.189741780165345,8.078641689268911,28.591399837013025
2014-05-24,18.474837876512257,8.230299831657215,29.251416847378756
2014-05-26,18.02038186985943,7.686996674757774,28.72017901812085
2014-05-27,18.273411763356087,6.5848336889133625,28.384584689431
2014-05-28,18.69130511025852,7.678582856475235,29.41860732917553
2014-05-29,18.677718598634364,8.042058462933516,29.30336060589667
2014-05-30,18.45645337512469,8.751799934176054,29.482604630854237
2014-05-31,18.75995354557501,8.32457055470275,29.13116496075759
2014-06-02,18.345709481062908,7.751286055749184,28.396922411398123
2014-06-03,18.620569101207096,8.065713973141454,29.21032736550415
2014-06-04,19.061070554643525,8.7366233570054,29.700393718118416
2014-06-05,19.070754015077434,8.485856923361448,29.95073998000817
2014-06-06,18.87331939061943,8.515402487336619,29.917067167491645
2014-06-07,19.201126036016323,7.571270269734339,30.569348753437364
2014-06-09,18.83666013310587,8.843851878357372,29.704231721519918
2014-06-10,19.13659434357794,9.828420305754427,29.25714862710768
2014-06-11,19.602432485296873,9.27975471044255,29.652948645456767
2014-06-12,19.637668873191398,8.843479064476208,29.843911260917384
2014-06-13,19.465947103014546,8.7080686107913,30.544112206298045
2014-06-14,19.819552047272218,8.577982949460168,29.911590506390496
2014-06-16,19.506505395553333,8.775147572164652,29.891980350070902
2014-06-17,19.831755918705944,9.599842061795691,30.389023893787225
2014-06-18,20.32237611739311,10.417084431347702,30.878487214374502
2014-06-19,20.38159969116323,10.025082916317388,31.06899652679266
2014-06-20,20.23276337217311,9.47248629297922,30.03560689624847
2014-06-21,20.607800872026008,9.646573201398663,31.685322775208252
2014-06-23,20.33166421143201,9.390428074410035,30.91170741354384
2014-06-24,20.67152201491847,10.066972399223712,31.01258069223442
2014-06-25,21.17357808813869,10.4058078489465,31.324328406167243
2014-06-26,21.24061211491757,10.241254468187188,32.47455023434638
2014-06-27,21.095526233470714,10.375535084274139,32.23459984622023
2014-06-28,21.46985633272909,10.615523943898797,32.219338148240354
2014-06-30,21.177632922999617,9.784810570807373,32.057431576760386
2014-07-01,21.50166309558746,10.750876850098166,32.48300639664116
2014-07-02,21.982571730874678,11.6273639251926,32.334417518683466
2014-07-03,22.02319049790905,11.886916178630281,32.918521942982025
2014-07-04,21.846608754445583,11.278926870084783,32.10754925773172
2014-07-05,22.18469425999284,12.078306866425315,32.67863484104753
2014-07-07,21.80781702781484,11.26822979608886,32.63941889061324
2014-07-08,22.084856652678347,11.95499425559502,33.267319113664726
2014-07-09,22.516853440083118,11.99695023615507,32.894394124474935
2014-07-10,22.507695762408765,12.207118142300937,32.93740674286777
2014-07-11,22.28164329864752,11.948052514553897,32.897759373620744
2014-07-14,22.10920908441803,11.83620294744651,32.81233683964308
2014-07-15,22.35115389408984,11.902412614493569,32.460972676074114
2014-07-17,22.72605492220883,12.409688818874399,32.29106799204731
2014-07-18,22.489628420389103,12.018711840814408,32.49409677260831
2014-07-21,22.352453905475798,12.229096673077539,32.4148967953173
2014-07-24,23.115808227446937,11.705271990381156,33.63029669939946
2014-07-30,24.06889100507319,13.644497177472022,34.945681352440154
2014-07-31,24.226309174278896,13.861708123812043,34.582010024362525
2014-08-01,24.191035009383185,14.235435445759974,35.02073114805378
2014-08-02,24.694402908274434,14.168656959163762,35.43112271380846
2014-08-04,24.71550836461628,14.698205769666206,35.57485502213748
2014-08-05,25.221810017105092,15.28772878565189,36.089025844286944
2014-08-06,25.90019174693803,14.608020623868791,35.57919702768636
2014-08-07,26.151711167925463,15.032420332455386,36.050510098507566
2014-08-08,26.197410353638034,15.695420803864629,36.19666248581378
2014-08-09,26.76686260297027,16.501179176411153,37.24222226571656
2014-08-11,26.869750725061646,16.538142925227923,37.17292569925768
2014-08-12,27.389660203646407,17.30592661598774,37.96028359747524
2014-08-14,28.289565307634412,18.123589632829464,39.08022317318119
2014-08-16,28.79919074346389,18.27851027788344,39.68162747812006
2014-08-18,28.72704890922103,18.162149781111392,39.823645131683975
2014-08-19,29.136757275765657,18.483039631472742,39.81798435063958
2014-08-23,30.0000722652454,19.157348905559804,40.207234797119604
2014-08-25,29.624491949648686,19.234543822796812,40.10489541158243
2014-08-26,29.883572456266958,19.020625012054637,40.71621495513713
2014-08-29,29.96759213338769,19.103657227419923,40.55399214363245
2014-09-03,30.126560417934222,19.727099873845727,40.851285697333104
2014-09-04,30.022627824519972,20.10952598814825,40.1777816422261
2014-09-05,29.707687833935207,19.455434010931636,39.51657597824928
2014-09-10,29.834731961148997,19.53052314685511,41.35756465712583
2014-09-11,29.75206379409105,18.25170716013998,40.824250831024145
2014-09-12,29.463972287597787,18.91830966001097,39.95701658385083
2014-09-13,29.70262664763397,18.968189630641593,40.36138040579734
2014-09-17,29.75316027235744,19.43739245479826,40.2598851642766
2014-09-18,29.69909201463121,19.089676021564628,40.02889769375612
2014-09-19,29.436156143793674,18.742725877857026,39.876136659031566
2014-09-23,29.4105007168634,19.96828001418751,40.26503247149034
2014-09-24,29.796552671927692,20.167052633484378,40.338232168465126
2014-09-25,29.749455270976167,18.69147319560816,40.54209094649788
2014-09-26,29.49355959767512,19.12779887823434,40.332126168253744
2014-09-29,29.281988282984628,19.11786125611841,39.94631845333926
2014-10-01,29.946428907007732,20.061980919193882,40.38783217081077
2014-10-03,29.738433814404626,19.5761581012355,40.28153363037484
2014-10-04,30.072824312284403,19.13029871901172,40.384147478010135
2014-10-07,30.119709985052694,19.956289601047544,40.34574723814579
2014-10-08,30.65944876401904,19.174301933393494,41.3209623000726
2014-10-09,30.789521445361025,19.815579233269382,40.65049480510834
2014-10-10,30.767908721327665,19.93794674523823,41.62004527989617
2014-10-13,31.395915230301483,20.50401888823209,42.42611675456864
2014-10-14,31.96218064227387,20.40035058469415,42.569894636289625
2014-10-15,32.71499477127019,22.204649986339007,43.868817572989904
2014-10-16,33.05602293452987,22.278254254911563,43.789270126052514
2014-10-20,34.28218294068955,23.5602551962019,45.009104633272884
2014-10-21,34.96294798307108,24.262305860933356,45.760577982662554
2014-10-23,36.21416241297624,26.281259287837432,46.97203712258725
2014-10-25,37.098204206828406,26.556455886280506,47.28342512653511
2014-10-29,38.70362579927441,27.898456352296275,50.658334628444095
2014-10-30,38.949137854676884,27.955281776190596,50.43751160922254
2014-11-03,39.183848275590194,28.823290508554887,50.186710214128546
2014-11-04,39.46975880207627,29.206775772399336,49.439488216179086
2014-11-07,39.42444959541665,28.820682358960287,50.03022978446843
2014-11-08,39.543636398386056,28.66331954386163,49.99923087774104
2014-11-10,38.60677669576826,28.81048126544599,49.409902930741794
2014-11-11,38.547894511100964,27.89859514302389,48.99857627582833
2014-11-13,38.20219821009738,27.698976725764354,48.684865805582035
2014-11-18,35.71747879383998,25.672725966574454,46.192158378472385
2014-11-19,35.61239506202241,25.105645230377522,46.65419298193107
2014-11-20,35.06684330838728,25.27702266527634,46.13865532519476
2014-11-27,31.790847346672074,21.832429266495463,42.32809909779456
2014-11-28,31.111376847450927,20.21610451557336,41.158496084268926
2014-11-29,30.97353949259905,19.857928464635467,40.92902961430463
2014-12-01,29.730646507043414,19.820508243123864,39.84948056434692
2014-12-02,29.6188302593402,18.49942231764219,40.90729677115552
2014-12-03,29.69144826487622,19.581626237990257,40.39972150374847
2014-12-04,29.351875550962273,19.25104990253875,40.09159284152126
2014-12-05,28.823465102293856,17.693342304688507,39.27133801216328
2014-12-11,27.95403457248729,17.22764492375153,39.14091284481342
2014-12-15,27.027032750719297,16.314980901879263,37.19873446773887
2014-12-16,27.186705158543162,16.275804851229417,37.44438275146539
2014-12-18,27.445446405279217,17.246467156434893,37.937845546618455
2014-12-20,27.43545994420907,16.89374684664525,37.458450418743475
2014-12-22,26.980650720460044,16.13304040478176,37.65008159140476
2014-12-23,27.25359161722609,16.5625237492639,38.28215332191278
2014-12-24,27.704039145423682,17.412813492488155,37.60938385382948
2014-12-26,27.569155687532547,17.73562848379716,38.510553084133896
2014-12-30,28.040676545588468,17.238191738910555,38.999628917684134
2015-01-01,28.672427051560447,18.416698775231733,38.51709961769674
2015-01-03,28.980653218593527,18.55527513655104,38.99010337584371
2015-01-05,28.770023589734336,18.293658678655596,39.43857081996388
2015-01-06,29.131098263959405,18.856464637216984,39.77298204271815
2015-01-07,29.643898598077346,19.886015358715216,40.3602889017745
2015-01-12,29.481554761096348,19.52216394493026,40.52769386060092
2015-01-13,29.71849740877216,19.56143547449648,40.67175792841409
2015-01-15,30.005491224483617,19.62371109447773,40.1361419059895
2015-01-16,29.681126593542114,19.220689387365674,39.79817275151235
2015-01-19,29.080949779138443,18.516693942253944,39.416551430212614
2015-01-20,29.134155078941507,18.7502059847776,39.83475578828363
2015-01-21,29.325826033913277,19.395801301785223,39.75411415386583
2015-01-22,29.061217007580286,18.701510282339466,39.26381759997979
2015-01-23,28.566061209782823,18.438723697248893,39.1432001681416
2015-01-30,26.633606804837648,16.16256028282787,37.472499740085404
2015-02-02,25.50780062446104,15.330431966603763,36.197711518342395
2015-02-03,25.451826402215502,14.894863142265793,37.08402658222699
2015-02-04,25.56836346717384,13.965311638551352,36.612637683820424
2015-02-07,24.789223765258395,14.403918382906514,35.703509851601076
2015-02-09,23.861362559284938,12.762327362414625,34.07551446503772
2015-02-19,23.006056014021176,12.614926306683639,32.95804633411653
2015-02-20,22.627227228775524,11.538467872700782,32.999909762053626
2015-02-21,22.769767784959978,11.838594031321172,33.51602598345059
2015-02-22,18.303833139357433,7.747748554940115,28.653367793114942
2015-02-23,22.019471785369955,12.016398338503063,32.608881483172546
2015-02-24,22.117592702040934,12.013136059126428,33.05594721281877
2015-02-25,22.3752856744437,12.319503066168753,32.57339062566176
2015-02-26,22.196087314969922,11.881512983065527,32.470248203709865
2015-02-27,21.80396123979194,11.267895869702961,33.058932676581954
2015-03-02,21.154708230561965,10.768387131328193,31.93871481055875
2015-03-05,21.322159633947834,11.541943111328862,31.659858848589625
2015-03-06,20.94079177311012,10.069015555357046,32.01081000743624
2015-03-07,21.087994807384028,10.298654849229095,32.2673798815802
2015-03-09,20.377819314338367,10.994472365108887,30.684897211108492
2015-03-10,20.51516606338769,9.54302232254431,31.10537457952927
2015-03-11,20.826705468180457,10.577710425753786,31.798702229465864
2015-03-17,20.336758418212035,10.245553885934113,30.605045777248495
2015-03-19,20.725610592073785,10.51096187280992,31.309287469113237
2015-03-24,20.73104431791131,10.508943576335417,31.485698791038466
2015-03-25,21.186955388436076,10.601349856131304,31.790610755416047
2015-03-26,21.208495168707394,10.586017262777037,32.11985448178849
2015-03-27,21.017387822366942,10.919365012765095,31.161376007968578
2015-03-30,20.948094872716737,10.09071863804561,31.464256805690233
2015-03-31,21.214510972484106,10.095117978627776,31.884555565776154
2015-04-01,21.63327363373572,11.171980682352926,31.673559196280166
2015-04-06,21.0737229539217,10.276636834749967,32.140114967524404
2015-04-07,21.25969102796593,10.707950325433467,32.34944458203538
2015-04-09,21.488773249242396,10.771030098203788,32.48648105771441
2015-04-10,21.160838756913428,10.03241334142908,31.460123158614657
2015-04-13,20.666907488280806,10.488259187536244,31.99748791583287
2015-04-14,20.797127275756303,11.458355242056788,32.12236956991614
2015-04-16,20.941873795509064,9.974358231458945,31.927977048618708
2015-04-17,20.58660370182012,9.928508370019141,30.86974241923427
2015-04-20,20.072541795134512,9.527937824519123,30.44728084572205
2015-04-27,19.732129093051775,9.324782489046296,30.79317715854858
2015-05-04,19.7931891194102,9.293671714676364,30.305819179086004
2015-05-07,20.44543706007349,9.729828053449094,30.87798944070328
2015-05-11,20.10653069377526,9.833559051368745,30.489694960831077
2015-05-14,20.804928041427075,9.923983234473827,31.462479520428992
2015-05-15,20.592866450405594,9.891728967866895,31.131416584950603
2015-05-16,20.90293113703192,10.90011985503578,30.96521508293724
2015-05-18,20.493580081331928,9.162885725213902,31.662322799562787
2015-05-20,21.202458080816257,10.630735948773932,32.827058197191754
2015-05-22,20.998412105727475,10.83840281851658,31.89994912223485
2015-05-23,21.314840223646467,10.801660808467346,32.21851843878099
2015-05-25,20.922167826305298,10.67632740736162,31.10327433996478
2015-05-26,21.20568112992681,10.941314006269009,32.380707597135064
2015-05-27,21.653815583422187,10.795418424002602,31.09300501161216
2015-05-28,21.670254202229394,10.858015340547894,32.341121048752235
2015-06-03,22.230066006235546,11.774556214766381,32.558972337753445
2015-06-04,22.268634541065413,12.465189728988367,32.247112966321914
2015-06-05,22.100025394882817,11.724556919145956,32.466061859513864
2015-06-06,22.45660429215266,11.694940852795323,33.25290649158866
2015-06-09,22.478123356345993,11.59041643214484,33.24004150684517
2015-06-10,22.972580562810183,12.655811470941508,33.91689276632764
2015-06-11,23.03642431921185,12.374327509490769,33.12169869588183
2015-06-12,22.89331878062532,12.068101035890518,33.54579039990088
2015-06-13,23.27557669120214,13.252553534765893,34.2733395731693
2015-06-15,23.020099772034953,12.18713600793431,32.946001817836766
2015-06-16,23.37436641822586,13.278589734620882,34.42787961444972
2015-06-18,23.9830201841923,13.33578349528606,34.7113579570888
2015-06-22,24.056019886246347,13.159755525423508,34.5700210100883
2015-06-23,24.42821582519162,14.752545621580538,35.21653537144314
2015-06-25,25.064469741011184,15.619514080787535,36.11288265477861
2015-06-26,24.95433568042167,14.824228316110826,35.924248364809806
2015-06-29,25.147194675862952,13.752737434013003,35.61640736593708
2015-06-30,25.51010022872288,15.21495946501052,35.67010765734122
2015-07-01,26.03079621062725,15.866023863476626,36.5973066143098
2015-07-02,26.112032560441545,15.54269675880985,36.935470571480955
2015-07-03,25.97678811283589,15.595467082469545,36.30158763085511
2015-07-04,26.356791590826585,15.711221444094535,36.91849702983138
2015-07-06,26.064801428562014,15.358886363440275,36.77970809658244
2015-07-07,26.384404352367905,16.294061628171796,36.97360506566545
2015-07-08,26.858740253458034,16.96857051590924,38.14449986402888
2015-07-09,26.89145085440973,15.197168444005461,37.2870131033502
2015-07-10,26.706540504020097,16.494123541141196,37.20849479126842
2015-07-11,27.036881653951866,16.73633235953851,37.98573704337421
2015-07-13,26.650619053665757,15.87699168951573,37.018197515122594
2015-07-14,26.9282893589245,16.793039077241687,37.71741080449119
2015-07-15,27.365991996568713,16.806622551667306,38.25259476548231
2015-07-17,27.161799506519362,16.425241427459213,37.04674793978824
2015-07-20,27.099058688789295,16.662455465120168,38.13083028967219
2015-07-21,27.397257774328065,16.80012454176177,37.39215513799569
2015-07-22,27.86792604132404,17.42406789744543,38.525496566342376
2015-07-23,27.91633085630959,16.870864868548136,38.40170407847668
2015-07-24,27.76778282239108,16.395232922285032,38.31076894166897
2015-07-25,28.1560915953476,17.30117808547091,38.88181165218476
2015-07-28,28.354026184639313,17.756066759482813,39.82187292680062
2015-07-29,28.936784517498936,18.16683396288588,39.7745979765965
2015-07-30,29.10413647437256,18.32411421705253,38.980263687512554
2015-07-31,29.079535553616257,18.275496784666792,39.141189459739415
2015-08-01,29.594751251626406,19.34837238463661,41.434446531211
2015-08-03,29.644754093845968,18.98080637866867,40.55145716016888
2015-08-04,30.168884195488467,19.116062596247275,40.47912325289509
2015-08-05,30.86780815368058,20.185484135789412,41.89926864212678
2015-08-06,31.142872336958064,21.117179935924817,41.05611328769587
2015-08-08,31.81499860015766,21.696714253872475,42.23636182796797
2015-08-13,33.54124938071244,22.40171099230378,43.85567741117538
2015-08-15,34.15471760476345,23.217769976230862,44.70731033729633
2015-08-18,34.66501162707473,23.723526694103803,44.83656011763141
2015-08-19,35.275510693597255,26.077739538166533,46.006496270711544
2015-08-20,35.430015609856056,25.162066920500187,46.2179368199884
2015-08-21,35.29108372579501,24.35931110055492,45.751318641799784
2015-08-24,35.27437403753146,24.695616397499037,45.94003017463665
2015-08-25,35.53070318471888,24.296853325301583,45.770989896220286
2015-08-26,35.92945305863792,25.99703445025902,46.26065478172643
2015-08-27,35.87555348481437,24.881592155143956,45.91569329251504
2015-09-01,35.35871341225797,25.48782715462535,45.679107523168625
2015-09-03,35.540837784568886,25.251427589658807,45.790213982577065
2015-09-04,35.19933363180239,24.340047417286076,45.38007729003874
2015-09-05,35.37872646966997,25.009187093725867,46.65060672863611
2015-09-07,34.710335710205385,24.912822411875943,45.69863047502852
2015-09-08,34.85717111027197,23.93432308506807,44.58805094550403
2015-09-10,35.054002801064094,24.10916520104778,45.935363656672564
2015-09-11,34.73210619601886,23.86296707137869,45.65254610401957
2015-09-14,34.3312791498433,23.433249508459646,44.52238461709611
2015-09-17,34.77405843740651,23.382164470307895,45.217478727437395
2015-09-18,34.48152717350302,24.94443836836654,45.090298877352474
2015-09-19,34.71259464081821,25.048229405591716,45.66746134950475
2015-09-21,34.147438143793785,22.871495009479535,44.84927280942573
2015-09-23,34.70053581851407,25.051251086727294,44.83780509581002
2015-10-01,34.57508834884518,24.194832780551668,45.11082129228889
2015-10-02,34.328887610836404,23.95405170890785,44.76866421533445
2015-10-03,34.61707058803271,24.248418493193817,45.40743443123619
2015-10-05,34.20927460119339,23.254704463134722,44.35665915910109
2015-10-06,34.50968285151458,23.142389792602962,45.77419286282973
2015-10-07,34.99337353128941,24.68396398103831,46.12172225510389
2015-10-08,35.065586022479074,24.61502016511412,45.42552079689257
2015-10-09,34.95146183042233,24.900240511331646,45.61270386173439
2015-10-10,35.384481447868154,24.004819738636208,45.63645574709551
2015-10-12,35.298697194179866,24.163056611381908,45.41130914144929
2015-10-13,35.77226734150137,25.4115502462737,46.20553143359485
2015-10-14,36.43390920400121,25.78397231405233,46.136961948961364
2015-10-15,36.68595784450907,26.46396012050767,47.14828698456972
2015-10-16,36.750379052353274,26.171368980850964,47.90435185945136
2015-10-17,37.35726924545865,26.927357867708153,47.775744483163265
2015-10-19,37.59105077241663,27.56675766937901,48.45189349275561
2015-10-20,38.20316457820635,27.241153279486593,48.63160210635667
2015-10-21,38.98453301409844,27.853226889384455,49.181483160370895
2015-10-22,39.33420217294026,28.058716422755733,50.54365083687395
2015-10-23,39.471107137666095,29.1519624006367,49.667759468918476
2015-10-26,40.35349229551539,30.10688372891843,51.284541876719764
2015-10-27,40.91485994687132,30.530402295805864,52.184596911802
2015-10-28,41.61141390658818,31.61287779964485,52.14384769721162
2015-10-29,41.842004516104126,31.51259284962537,52.62079799632474
2015-10-30,41.82596451188136,30.69920923774724,52.06523713272834
2015-10-31,42.291684935130554,31.506202497685283,52.331490683325015
2015-11-02,42.059135739844734,32.02107727241507,51.91044847468633
2015-11-03,42.347717787947005,32.09758096034503,53.61236542653951
2015-11-04,42.74810819630055,32.70509348745295,52.58455161932136
2015-11-06,42.314708963281404,30.793261385607423,52.39238242001076
2015-11-07,42.436684001554276,31.918072572951907,53.190161874742316
2015-11-09,41.49872718102863,31.05169730536865,52.04995196706052
2015-11-10,41.43454996264553,30.820901891480663,51.891490506987715
2015-11-11,41.48801885632135,30.77217748139696,51.52584402426338
2015-11-12,41.06575981140578,30.30160101772983,51.37481663540127
2015-11-13,40.39499227260651,30.395879616459386,51.271061145943165
2015-11-14,40.21195652354788,29.287320937474497,51.00563337225103
2015-11-16,38.73014793663241,28.51951019916637,48.571862311948706
2015-11-17,38.43245551627882,28.464946609396527,49.413370941420354
2015-11-18,38.2807500870741,27.77433811048926,49.06274641193423
2015-11-19,37.683058052364245,26.9131889207473,47.08933485723395
2015-11-20,36.86746681901357,26.039469331788858,47.8751000339566
2015-11-21,36.57055602951037,26.05891336980789,47.02168955487544
2015-11-23,34.95266399145919,24.718972231103713,45.908468587348956
2015-11-24,34.630996665125025,24.498239280843137,45.2165105827836
2015-11-25,34.482815812292884,23.4717429715996,44.99743683133207
2015-11-26,33.91429077578991,22.465632075946125,44.76859845694317
2015-11-27,33.15136418204182,22.068618291630976,44.14020527184579
2015-11-28,32.92824751570002,22.990774029604044,43.29432623897969
2015-11-30,31.511143958709447,20.0865863829946,42.220161736150985
2015-12-01,31.311219984072167,21.482998921756693,41.79300378600227
2015-12-02,31.295539246369753,20.66691835827565,41.70159925791594
2015-12-03,30.867772732038258,19.35627918294725,42.31636497268761
2015-12-04,30.251515762934424,20.144914487251228,41.890906734441266
2015-12-05,30.178828667707812,19.1672915397159,40.31035354255572
2015-12-07,29.066451431795812,18.294806990545574,39.02873523931573
2015-12-08,29.017787024862628,18.17872941847406,39.30331429581719
2015-12-09,29.151077594804246,18.0227053854174,40.03026001129561
2015-12-10,28.869186487360597,18.168070200120727,40.1089123412571
2015-12-11,28.39517564728077,18.397112624393095,39.13758484524969
2015-12-14,27.613391606269523,16.890882493470667,37.36652032068665
2015-12-15,27.691770452979735,16.22661853546342,38.56381806363521
2015-12-16,27.94899292630009,17.14859312875981,37.71175369945194
2015-12-18,27.433536211461014,16.57130481979039,37.924480547515486
2015-12-19,27.616661834427724,17.151557237944623,37.83439053686365
2015-12-21,27.000633327669764,16.652445232541048,37.649053339590104
2015-12-22,27.19338282734622,16.54433775159675,37.63568279388182
2015-12-23,27.56411462431424,17.39743261096763,37.490423360937996
2015-12-24,27.515952904808348,17.38202420273977,37.880162079576614
2015-12-25,27.272036302385615,16.459119997846294,37.745241676006685
2015-12-29,27.44526908492052,16.954176246383255,37.26984015079121
2015-12-30,27.906270725314165,17.49140933540052,38.96926470497431
